year,data_type,source_index,destination_index,value
2018,biomass_forecast,79,0,209.5749999999996
2018,biomass_forecast,80,0,114.1237121559995
2018,biomass_forecast,81,0,43.845988467999135
2018,biomass_forecast,82,0,58.2498565719992
2018,biomass_forecast,83,0,45.62147064399922
2018,biomass_forecast,84,0,110.08764648399908
2018,biomass_forecast,85,0,33.28420639599921
2018,biomass_forecast,86,0,7.863531684399111
2018,biomass_forecast,87,0,7.244702148399073
2018,biomass_forecast,88,0,41.776869195999254
2018,biomass_forecast,89,0,9.242228317599128
2018,biomass_forecast,90,0,0.24754609119906382
2018,biomass_forecast,91,0,0.8103613143990627
2018,biomass_forecast,92,0,32.71885452399914
2018,biomass_forecast,93,0,144.94605712000018
2018,biomass_forecast,94,0,123.67110591999955
2018,biomass_forecast,95,0,114.38263244799936
2018,biomass_forecast,96,0,214.43806155999934
2018,biomass_forecast,97,0,188.88009027999962
2018,biomass_forecast,98,0,167.5325195199998
2018,biomass_forecast,99,0,147.2456329599997
2018,biomass_forecast,100,0,167.07310791999996
2018,biomass_forecast,101,0,241.78881831999985
2018,biomass_forecast,102,0,177.43495479999953
2018,biomass_forecast,103,0,159.58129275999974
2018,biomass_forecast,104,0,231.9341186799993
2018,biomass_forecast,105,0,233.02253415999942
2018,biomass_forecast,106,0,199.6201416399997
2018,biomass_forecast,107,0,80.57292175599972
2018,biomass_forecast,108,0,6.2738506311990925
2018,biomass_forecast,109,0,11.999684523999287
2018,biomass_forecast,110,0,2.5650696759989806
2018,biomass_forecast,111,0,5.568923759199097
2018,biomass_forecast,112,0,16.719345855999048
2018,biomass_forecast,113,0,28.030848687999093
2018,biomass_forecast,114,0,15.985804743999093
2018,biomass_forecast,115,0,1.4507467263990703
2018,biomass_forecast,116,0,0.1298617275990634
2018,biomass_forecast,117,0,0.3775658067990624
2018,biomass_forecast,118,0,23.16483687999917
2018,biomass_forecast,119,0,132.47149347999942
2018,biomass_forecast,120,0,107.80747986399928
2018,biomass_forecast,121,0,129.02587887999954
2018,biomass_forecast,122,0,216.05330811999968
2018,biomass_forecast,123,0,150.44743347999926
2018,biomass_forecast,124,0,175.3029662799997
2018,biomass_forecast,125,0,169.09060059999976
2018,biomass_forecast,126,0,179.0282287599998
2018,biomass_forecast,127,0,171.1564147599996
2018,biomass_forecast,128,0,152.84210511999945
2018,biomass_forecast,129,0,216.39047847999998
2018,biomass_forecast,130,0,249.76859128000004
2018,biomass_forecast,131,0,228.73618167999987
2018,biomass_forecast,132,0,178.00747071999987
2018,biomass_forecast,133,0,171.96586912000018
2018,biomass_forecast,134,0,38.09465255199926
2018,biomass_forecast,135,0,60.364582827999314
2018,biomass_forecast,136,0,42.33071747199925
2018,biomass_forecast,137,0,6.6354782103990955
2018,biomass_forecast,138,0,39.63453063999916
2018,biomass_forecast,139,0,45.03451691199927
2018,biomass_forecast,140,0,9.165166092399124
2018,biomass_forecast,141,0,1.355644749999077
2018,biomass_forecast,142,0,0.7882790799990766
2018,biomass_forecast,143,0,39.6381881679993
2018,biomass_forecast,144,0,135.05533143999952
2018,biomass_forecast,145,0,173.53609011999944
2018,biomass_forecast,146,0,141.00669855999976
2018,biomass_forecast,147,0,184.3052551599999
2018,biomass_forecast,148,0,105.80756531199955
2018,biomass_forecast,149,0,176.88681027999974
2018,biomass_forecast,150,0,193.3019226399997
2018,biomass_forecast,151,0,166.69574584000017
2018,biomass_forecast,152,0,114.6567962679996
2018,biomass_forecast,153,0,151.80385131999992
2018,biomass_forecast,154,0,238.92882075999978
2018,biomass_forecast,155,0,222.37672732000038
2018,biomass_forecast,156,0,219.2603820400002
2018,biomass_forecast,157,0,248.0664794799996
2018,biomass_forecast,158,0,172.44976192000013
2018,biomass_forecast,159,0,125.59674375999936
2018,biomass_forecast,160,0,81.68457336399935
2018,biomass_forecast,161,0,21.683950803999135
2018,biomass_forecast,162,0,9.768524933199064
2018,biomass_forecast,163,0,93.27742920399922
2018,biomass_forecast,164,0,227.11906743999978
2018,biomass_forecast,165,0,80.32765197999954
2018,biomass_forecast,166,0,22.57410659199923
2018,biomass_forecast,167,0,0.2707059387990643
2018,biomass_forecast,168,0,0.3314046147990664
2018,biomass_forecast,169,0,16.339634319999245
2018,biomass_forecast,170,0,66.2652938799992
2018,biomass_forecast,171,0,92.49144897999932
2018,biomass_forecast,172,0,112.28117675199921
2018,biomass_forecast,173,0,163.17303471999966
2018,biomass_forecast,174,0,195.8854491999997
2018,biomass_forecast,175,0,174.70505367999985
2018,biomass_forecast,176,0,202.13009643999976
2018,biomass_forecast,177,0,147.94237672000003
2018,biomass_forecast,178,0,157.51275027999998
2018,biomass_forecast,179,0,171.83416132000002
2018,biomass_forecast,180,0,300.26065672000044
2018,biomass_forecast,181,0,210.67654420000008
2018,biomass_forecast,182,0,135.7712921199995
2018,biomass_forecast,183,0,159.49732059999937
2018,biomass_forecast,184,0,122.83907475999949
2018,biomass_forecast,185,0,106.60142822799938
2018,biomass_forecast,186,0,127.72265319999956
2018,biomass_forecast,187,0,68.46060943599929
2018,biomass_forecast,188,0,7.347129631599119
2018,biomass_forecast,189,0,70.66145935599928
2018,biomass_forecast,190,0,197.8655700399997
2018,biomass_forecast,191,0,154.77598263999946
2018,biomass_forecast,192,0,56.99075012799916
2018,biomass_forecast,193,0,18.387119679999156
2018,biomass_forecast,194,0,2.827460955999095
2018,biomass_forecast,195,0,4.445715331599084
2018,biomass_forecast,196,0,0.49638063879906424
2018,biomass_forecast,197,0,1.9593401907990657
2018,biomass_forecast,198,0,6.4741765971990715
2018,biomass_forecast,199,0,8.24337367959911
2018,biomass_forecast,200,0,27.61987533999914
2018,biomass_forecast,201,0,31.000359339999196
2018,biomass_forecast,202,0,17.924798967999074
2018,biomass_forecast,203,0,0.11309815719906341
2018,biomass_forecast,204,0,0.1181604351990633
2018,biomass_forecast,205,0,0.11218409919906351
2018,biomass_forecast,206,0,0.4566318747990654
2018,biomass_forecast,207,0,0.7713857415990549
2018,biomass_forecast,208,0,78.05249328399933
2018,biomass_forecast,209,0,79.20093993999951
2018,biomass_forecast,210,0,101.66727600399956
2018,biomass_forecast,211,0,146.0215728399997
2018,biomass_forecast,212,0,358.9279418800014
2018,biomass_forecast,213,0,206.57965084000008
2018,biomass_forecast,214,0,171.26408079999928
2018,biomass_forecast,215,0,102.30680846799933
2018,biomass_forecast,216,0,201.45255124000005
2018,biomass_forecast,217,0,211.4986145200005
2018,biomass_forecast,218,0,215.61107176000024
2018,biomass_forecast,219,0,304.6321350400002
2018,biomass_forecast,220,0,207.27058108000008
2018,biomass_forecast,221,0,195.08635863999984
2018,biomass_forecast,222,0,155.79822387999957
2018,biomass_forecast,223,0,168.6977844399996
2018,biomass_forecast,224,0,247.01942751999948
2018,biomass_forecast,225,0,387.8356079200005
2018,biomass_forecast,226,0,154.74366459999985
2018,biomass_forecast,227,0,96.91432495599932
2018,biomass_forecast,228,0,172.04403687999977
2018,biomass_forecast,229,0,270.9492431199998
2018,biomass_forecast,230,0,299.31619875999934
2018,biomass_forecast,231,0,89.69234313999922
2018,biomass_forecast,232,0,17.80168571199919
2018,biomass_forecast,233,0,29.558815767999196
2018,biomass_forecast,234,0,42.933729555999165
2018,biomass_forecast,235,0,1.3027349943990663
2018,biomass_forecast,236,0,39.68986053999925
2018,biomass_forecast,237,0,55.35909271599922
2018,biomass_forecast,238,0,32.0237220759991
2018,biomass_forecast,239,0,20.820688623999157
2018,biomass_forecast,240,0,27.46077956799917
2018,biomass_forecast,241,0,130.2829711599997
2018,biomass_forecast,242,0,121.0333435599994
2018,biomass_forecast,243,0,26.153477475999154
2018,biomass_forecast,244,0,15.336393735999062
2018,biomass_forecast,245,0,0.19160333919906392
2018,biomass_forecast,246,0,4.798616504799075
2018,biomass_forecast,247,0,5.010818291199082
2018,biomass_forecast,248,0,28.160789487999242
2018,biomass_forecast,249,0,115.65607604799939
2018,biomass_forecast,250,0,82.35532531599928
2018,biomass_forecast,251,0,98.19450683199935
2018,biomass_forecast,252,0,230.76810303999994
2018,biomass_forecast,253,0,344.394165040001
2018,biomass_forecast,254,0,267.8879394400002
2018,biomass_forecast,255,0,120.56504211999942
2018,biomass_forecast,256,0,191.6728149999998
2018,biomass_forecast,257,0,285.66423952
2018,biomass_forecast,258,0,225.81488032000019
2018,biomass_forecast,259,0,196.8093261999998
2018,biomass_forecast,260,0,237.68201907999972
2018,biomass_forecast,261,0,290.7029358400001
2018,biomass_forecast,262,0,232.70907592000006
2018,biomass_forecast,263,0,173.84118039999976
2018,biomass_forecast,264,0,157.4237060799995
2018,biomass_forecast,265,0,216.0941406399996
2018,biomass_forecast,266,0,290.00107420000074
2018,biomass_forecast,267,0,193.52188720000004
2018,biomass_forecast,268,0,262.21961668000006
2018,biomass_forecast,269,0,242.03846440000012
2018,biomass_forecast,270,0,198.63100588
2018,biomass_forecast,271,0,232.65262455999968
2018,biomass_forecast,272,0,178.80181887999993
2018,biomass_forecast,273,0,62.013204951999285
2018,biomass_forecast,274,0,92.13377075199944
2018,biomass_forecast,275,0,9.81643905639911
2018,biomass_forecast,276,0,0.10187020959906361
2018,biomass_forecast,277,0,8.514046478799106
2018,biomass_forecast,278,0,46.4480728119991
2018,biomass_forecast,279,0,4.468302249999074
2018,biomass_forecast,280,0,0.2337198135990637
2018,biomass_forecast,281,0,0.10829351319906351
2018,biomass_forecast,282,0,11.129273223999098
2018,biomass_forecast,283,0,62.41731414399919
2018,biomass_forecast,284,0,20.97896499999908
2018,biomass_forecast,285,0,4.103103255999065
2018,biomass_forecast,286,0,8.421827697999081
2018,biomass_forecast,287,0,33.00236129199918
2018,biomass_forecast,288,0,14.771414943999151
2018,biomass_forecast,289,0,84.29269104399948
2018,biomass_forecast,290,0,16.88871955599911
2018,biomass_forecast,291,0,37.459633635999076
2018,biomass_forecast,292,0,114.31696166799958
2018,biomass_forecast,293,0,199.4672851599996
2018,biomass_forecast,294,0,237.02175904000003
2018,biomass_forecast,295,0,228.8556945999999
2018,biomass_forecast,296,0,412.7698120000009
2018,biomass_forecast,297,0,250.8607238800003
2018,biomass_forecast,298,0,329.8069579600009
2018,biomass_forecast,299,0,337.19863276000035
2018,biomass_forecast,300,0,335.8180175200006
2018,biomass_forecast,301,0,352.24202884000056
2018,biomass_forecast,302,0,277.0022887600004
2018,biomass_forecast,303,0,191.03635864000012
2018,biomass_forecast,304,0,263.9187988000002
2018,biomass_forecast,305,0,328.46688232000076
2018,biomass_forecast,306,0,411.36517335999974
2018,biomass_forecast,307,0,327.17419432000054
2018,biomass_forecast,308,0,206.53041375999987
2018,biomass_forecast,309,0,352.3947388000013
2018,biomass_forecast,310,0,263.1230407600002
2018,biomass_forecast,311,0,175.74635619999967
2018,biomass_forecast,312,0,86.93752136799948
2018,biomass_forecast,313,0,183.77410275999975
2018,biomass_forecast,314,0,164.5337646399996
2018,biomass_forecast,315,0,19.934877015999188
2018,biomass_forecast,316,0,5.130560684799083
2018,biomass_forecast,317,0,18.79367790399905
2018,biomass_forecast,318,0,17.566804887999066
2018,biomass_forecast,319,0,28.227964023999178
2018,biomass_forecast,320,0,35.229919431999264
2018,biomass_forecast,321,0,3.5703267099990925
2018,biomass_forecast,322,0,53.084844975999246
2018,biomass_forecast,323,0,203.45356443999958
2018,biomass_forecast,324,0,123.27799683999928
2018,biomass_forecast,325,0,49.440881343999244
2018,biomass_forecast,326,0,6.77715721119907
2018,biomass_forecast,327,0,0.1357217607990639
2018,biomass_forecast,328,0,0.6413005347990663
2018,biomass_forecast,329,0,0.44633723439906436
2018,biomass_forecast,330,0,0.5956912155990679
2018,biomass_forecast,331,0,13.16365967199917
2018,biomass_forecast,332,0,19.809715275999174
2018,biomass_forecast,333,0,87.92069701599941
2018,biomass_forecast,334,0,122.9537719599993
2018,biomass_forecast,335,0,148.65592959999955
2018,biomass_forecast,336,0,265.4601989200006
2018,biomass_forecast,337,0,343.8481079200011
2018,biomass_forecast,338,0,292.6012817200002
2018,biomass_forecast,339,0,233.9160706000003
2018,biomass_forecast,340,0,302.11439824
2018,biomass_forecast,341,0,364.182885760001
2018,biomass_forecast,342,0,290.22363892000084
2018,biomass_forecast,343,0,226.34548335999995
2018,biomass_forecast,344,0,258.6981506799997
2018,biomass_forecast,345,0,184.20137944000024
2018,biomass_forecast,346,0,335.14906000000053
2018,biomass_forecast,347,0,313.6371337600002
2018,biomass_forecast,348,0,286.53607792000037
2018,biomass_forecast,349,0,241.1836914400004
2018,biomass_forecast,350,0,212.53191532000008
2018,biomass_forecast,351,0,311.2771973200005
2018,biomass_forecast,352,0,213.92496340000008
2018,biomass_forecast,353,0,61.3640640279993
2018,biomass_forecast,354,0,65.41888427199927
2018,biomass_forecast,355,0,222.7539978400005
2018,biomass_forecast,356,0,232.3367126800004
2018,biomass_forecast,357,0,58.08565215999931
2018,biomass_forecast,358,0,46.39834595199933
2018,biomass_forecast,359,0,0.2572067199990639
2018,biomass_forecast,360,0,2.468895816399065
2018,biomass_forecast,361,0,2.313424253199062
2018,biomass_forecast,362,0,1.2000804183990732
2018,biomass_forecast,363,0,2.827750777599082
2018,biomass_forecast,364,0,13.225235751999124
2018,biomass_forecast,365,0,19.213105011999197
2018,biomass_forecast,366,0,0.6961765287990729
2018,biomass_forecast,367,0,59.19418639599928
2018,biomass_forecast,368,0,156.4184936799995
2018,biomass_forecast,369,0,104.14765929999939
2018,biomass_forecast,370,0,143.5817199999994
2018,biomass_forecast,371,0,280.8772399600001
2018,biomass_forecast,372,0,78.18739623999929
2018,biomass_forecast,373,0,39.86491393599909
2018,biomass_forecast,374,0,31.932240291999065
2018,biomass_forecast,375,0,36.10967941599919
2018,biomass_forecast,376,0,153.16251219999944
2018,biomass_forecast,377,0,197.70427251999942
2018,biomass_forecast,378,0,271.35181888000045
2018,biomass_forecast,379,0,218.24332276000018
2018,biomass_forecast,380,0,345.35689695999986
2018,biomass_forecast,381,0,271.45944820000034
2018,biomass_forecast,382,0,223.52673952000012
2018,biomass_forecast,383,0,174.87341919999974
2018,biomass_forecast,384,0,176.46255495999958
2018,biomass_forecast,385,0,179.43801879999955
2018,biomass_forecast,386,0,233.22655024000036
2018,biomass_forecast,387,0,183.78638920000012
2018,biomass_forecast,388,0,194.15722659999983
2018,biomass_forecast,389,0,388.99851076000124
2018,biomass_forecast,390,0,288.23926996000034
2018,biomass_forecast,391,0,235.11246340000008
2018,biomass_forecast,392,0,336.20418700000016
2018,biomass_forecast,393,0,203.82283323999968
2018,biomass_forecast,394,0,209.16275631999972
2018,biomass_forecast,395,0,153.94223019999967
2018,biomass_forecast,396,0,202.7742980800001
2018,biomass_forecast,397,0,84.82886047599973
2018,biomass_forecast,398,0,84.87986449599966
2018,biomass_forecast,399,0,191.30905755999996
2018,biomass_forecast,400,0,116.48860167999969
2018,biomass_forecast,401,0,190.09374999999974
2018,biomass_forecast,402,0,56.715126039999284
2018,biomass_forecast,403,0,22.49158782399916
2018,biomass_forecast,404,0,0.8957632059990723
2018,biomass_forecast,405,0,2.424979829199081
2018,biomass_forecast,406,0,0.1442640123990636
2018,biomass_forecast,407,0,1.0273443699990765
2018,biomass_forecast,408,0,3.005100727599077
2018,biomass_forecast,409,0,5.260398482799088
2018,biomass_forecast,410,0,20.006986239999232
2018,biomass_forecast,411,0,11.17654647879917
2018,biomass_forecast,412,0,0.7782054903990648
2018,biomass_forecast,413,0,0.6885374907990666
2018,biomass_forecast,414,0,0.11148864999906351
2018,biomass_forecast,415,0,0.6702303771990694
2018,biomass_forecast,416,0,93.35135803599947
2018,biomass_forecast,417,0,75.31101074799952
2018,biomass_forecast,418,0,108.70084227999955
2018,biomass_forecast,419,0,87.24921264399957
2018,biomass_forecast,420,0,51.54032287599926
2018,biomass_forecast,421,0,178.79392695999965
2018,biomass_forecast,422,0,134.31462399999958
2018,biomass_forecast,423,0,60.1248382599991
2018,biomass_forecast,424,0,7.098626327199066
2018,biomass_forecast,425,0,2.175701331999068
2018,biomass_forecast,426,0,1.9932148455990641
2018,biomass_forecast,427,0,21.61872635199914
2018,biomass_forecast,428,0,116.5825164759994
2018,biomass_forecast,429,0,114.4901886039997
2018,biomass_forecast,430,0,173.0271301599997
2018,biomass_forecast,431,0,221.6835449200003
2018,biomass_forecast,432,0,252.85547488000094
2018,biomass_forecast,433,0,135.12343755999981
2018,biomass_forecast,434,0,141.29316711999974
2018,biomass_forecast,435,0,233.53479003999976
2018,biomass_forecast,436,0,246.4383972400006
2018,biomass_forecast,437,0,288.9263916400006
2018,biomass_forecast,438,0,311.70335692000106
2018,biomass_forecast,439,0,341.5344238000008
2018,biomass_forecast,440,0,369.8731445200011
2018,biomass_forecast,441,0,388.04508052000074
2018,biomass_forecast,442,0,322.1528198800005
2018,biomass_forecast,443,0,213.38591919999956
2018,biomass_forecast,444,0,99.72843627999956
2018,biomass_forecast,445,0,179.9796447999997
2018,biomass_forecast,446,0,252.34109499999983
2018,biomass_forecast,447,0,303.22039180000013
2018,biomass_forecast,448,0,173.1477966400001
2018,biomass_forecast,449,0,198.0013061200002
2018,biomass_forecast,450,0,182.68041376000008
2018,biomass_forecast,451,0,168.11527095999995
2018,biomass_forecast,452,0,203.04600832000008
2018,biomass_forecast,453,0,154.44743655999963
2018,biomass_forecast,454,0,108.05864562399951
2018,biomass_forecast,455,0,0.1736277411990631
2018,biomass_forecast,456,0,0.35754924999906335
2018,biomass_forecast,457,0,1.3098480699990829
2018,biomass_forecast,458,0,9.188735771199049
2018,biomass_forecast,459,0,13.461177447999075
2018,biomass_forecast,460,0,8.704250717199187
2018,biomass_forecast,461,0,1.7296657083990656
2018,biomass_forecast,462,0,10.60176582279911
2018,biomass_forecast,463,0,136.42769775999975
2018,biomass_forecast,464,0,64.36327667199949
2018,biomass_forecast,465,0,60.838780215999364
2018,biomass_forecast,466,0,116.94991760799954
2018,biomass_forecast,467,0,10.151396179599091
2018,biomass_forecast,468,0,48.16871033199924
2018,biomass_forecast,469,0,2.220751428399093
2018,biomass_forecast,470,0,0.4363651395990642
2018,biomass_forecast,471,0,0.9296598195990692
2018,biomass_forecast,472,0,47.44139709999932
2018,biomass_forecast,473,0,14.010133359999164
2018,biomass_forecast,474,0,27.797576907999176
2018,biomass_forecast,475,0,53.39406890799929
2018,biomass_forecast,476,0,1.8245352267990633
2018,biomass_forecast,477,0,30.662694543999212
2018,biomass_forecast,478,0,68.6530441239995
2018,biomass_forecast,479,0,9.547747230399164
2018,biomass_forecast,480,0,1.7669239515990678
2018,biomass_forecast,481,0,1.180290722799068
2018,biomass_forecast,482,0,15.326341251999088
2018,biomass_forecast,483,0,91.9748535159991
2018,biomass_forecast,484,0,158.28236080000045
2018,biomass_forecast,485,0,166.96190800000076
2018,biomass_forecast,486,0,137.11689759999965
2018,biomass_forecast,487,0,192.89583124000012
2018,biomass_forecast,488,0,147.43088992000008
2018,biomass_forecast,489,0,155.13933712000036
2018,biomass_forecast,490,0,205.69382320000048
2018,biomass_forecast,491,0,236.26637572000053
2018,biomass_forecast,492,0,263.67506716000105
2018,biomass_forecast,493,0,347.89814452000076
2018,biomass_forecast,494,0,248.77354120000004
2018,biomass_forecast,495,0,328.5576294400008
2018,biomass_forecast,496,0,324.3572998000001
2018,biomass_forecast,497,0,411.91240239999956
2018,biomass_forecast,498,0,256.1577636399994
2018,biomass_forecast,499,0,232.49590455999967
2018,biomass_forecast,500,0,267.30881344000056
2018,biomass_forecast,501,0,330.4122680800002
2018,biomass_forecast,502,0,320.0639526399999
2018,biomass_forecast,503,0,288.4116821200006
2018,biomass_forecast,504,0,229.46038204000004
2018,biomass_forecast,505,0,138.64369503999995
2018,biomass_forecast,506,0,159.62124627999955
2018,biomass_forecast,507,0,147.15540772000006
2018,biomass_forecast,508,0,194.77683711999998
2018,biomass_forecast,509,0,153.3641295999997
2018,biomass_forecast,510,0,19.702223199999196
2018,biomass_forecast,511,0,13.649508279999102
2018,biomass_forecast,512,0,2.084718656799072
2018,biomass_forecast,513,0,0.16193529999906311
2018,biomass_forecast,514,0,1.4488626003990668
2018,biomass_forecast,515,0,9.70323295599906
2018,biomass_forecast,516,0,26.057308191999066
2018,biomass_forecast,517,0,0.2555427843990649
2018,biomass_forecast,518,0,13.406171415999045
2018,biomass_forecast,519,0,25.875740811999158
2018,biomass_forecast,520,0,51.27211914399909
2018,biomass_forecast,521,0,33.43256988399908
2018,biomass_forecast,522,0,0.8463760131990684
2018,biomass_forecast,523,0,0.1005768207990631
2018,biomass_forecast,524,0,1.663844585199071
2018,biomass_forecast,525,0,1.4597743983990823
2018,biomass_forecast,526,0,63.08418426399936
2018,biomass_forecast,527,0,105.07259826399948
2018,biomass_forecast,528,0,9.117310905999092
2018,biomass_forecast,529,0,58.30019683599932
2018,biomass_forecast,530,0,10.852244948799207
2018,biomass_forecast,531,0,25.709996031999264
2018,biomass_forecast,532,0,42.10705413999919
2018,biomass_forecast,533,0,120.51685791999984
2018,biomass_forecast,534,0,44.96432799999933
2018,biomass_forecast,535,0,55.54824066399941
2018,biomass_forecast,536,0,76.94586792399971
2018,biomass_forecast,537,0,99.81745299999963
2018,biomass_forecast,538,0,21.21749877999921
2018,biomass_forecast,539,0,5.741351889999082
2018,biomass_forecast,540,0,77.91790160799914
2018,biomass_forecast,541,0,42.12844085199912
2018,biomass_forecast,542,0,0.3285043059990639
2018,biomass_forecast,543,0,8.696242141599093
2018,biomass_forecast,544,0,127.25341791999955
2018,biomass_forecast,545,0,127.85229184000019
2018,biomass_forecast,546,0,223.54475704000083
2018,biomass_forecast,547,0,267.6621337600011
2018,biomass_forecast,548,0,223.44053344000108
2018,biomass_forecast,549,0,207.2340149200009
2018,biomass_forecast,550,0,223.9274658400012
2018,biomass_forecast,551,0,262.9590515200015
2018,biomass_forecast,552,0,205.2918701200004
2018,biomass_forecast,553,0,278.04544072000056
2018,biomass_forecast,554,0,314.5609741600002
2018,biomass_forecast,555,0,273.02155756000104
2018,biomass_forecast,556,0,286.45525516000055
2018,biomass_forecast,557,0,215.8893188799993
2018,biomass_forecast,558,0,227.56079104000014
2018,biomass_forecast,559,0,262.12971196000046
2018,biomass_forecast,560,0,283.89470824000057
2018,biomass_forecast,561,0,287.5489807600003
2018,biomass_forecast,562,0,338.57492680000007
2018,biomass_forecast,563,0,249.95041504000008
2018,biomass_forecast,564,0,261.4247009200004
2018,biomass_forecast,565,0,321.6563110000005
2018,biomass_forecast,566,0,181.4226257199998
2018,biomass_forecast,567,0,194.21153560000016
2018,biomass_forecast,568,0,265.78425904000045
2018,biomass_forecast,569,0,120.9390167199994
2018,biomass_forecast,570,0,31.181720727999114
2018,biomass_forecast,571,0,15.65342826399911
2018,biomass_forecast,572,0,5.975170135599089
2018,biomass_forecast,573,0,1.7878351683990712
2018,biomass_forecast,574,0,18.6545967159991
2018,biomass_forecast,575,0,34.365439599999206
2018,biomass_forecast,576,0,10.10028915399909
2018,biomass_forecast,577,0,13.912051767999095
2018,biomass_forecast,578,0,66.11635131999918
2018,biomass_forecast,579,0,26.462234499999113
2018,biomass_forecast,580,0,29.596416471999067
2018,biomass_forecast,581,0,21.48288039999912
2018,biomass_forecast,582,0,8.460280418799105
2018,biomass_forecast,583,0,6.2664096831991305
2018,biomass_forecast,584,0,0.335043549999064
2018,biomass_forecast,585,0,1.6377546315990925
2018,biomass_forecast,586,0,2.134051561599107
2018,biomass_forecast,587,0,80.98164062799954
2018,biomass_forecast,588,0,17.767399215999305
2018,biomass_forecast,589,0,54.11999511999952
