year,data_type,source_index,destination_index,value
2018,biomass_forecast,71,0,109.46802355001559
2018,biomass_forecast,72,0,108.54371000301019
2018,biomass_forecast,73,0,126.20396100867089
2018,biomass_forecast,74,0,155.43277059409664
2018,biomass_forecast,75,0,185.4776141989444
2018,biomass_forecast,76,0,138.5845309688883
2018,biomass_forecast,77,0,100.70281738346371
2018,biomass_forecast,78,0,167.69749956264758
2018,biomass_forecast,79,0,160.30058790326808
2018,biomass_forecast,80,0,102.10402157782076
2018,biomass_forecast,81,0,35.05317477876478
2018,biomass_forecast,82,0,44.86100526737848
2018,biomass_forecast,83,0,30.418873216188793
2018,biomass_forecast,84,0,71.71157693300329
2018,biomass_forecast,85,0,30.421696308042286
2018,biomass_forecast,86,0,6.84538689362176
2018,biomass_forecast,87,0,11.084180514848232
2018,biomass_forecast,88,0,39.45571133112341
2018,biomass_forecast,89,0,8.259042458898127
2018,biomass_forecast,90,0,0.44741081079154965
2018,biomass_forecast,91,0,1.4209240030967767
2018,biomass_forecast,92,0,41.34688084590141
2018,biomass_forecast,93,0,133.77064493608384
2018,biomass_forecast,94,0,114.25912907573621
2018,biomass_forecast,95,0,83.86156532802296
2018,biomass_forecast,96,0,137.7285065288186
2018,biomass_forecast,97,0,150.0558583253415
2018,biomass_forecast,98,0,121.492510643234
2018,biomass_forecast,99,0,119.74634624372113
2018,biomass_forecast,100,0,121.50129942181503
2018,biomass_forecast,101,0,180.546495369976
2018,biomass_forecast,102,0,143.11247712310075
2018,biomass_forecast,103,0,108.85436843938423
2018,biomass_forecast,104,0,131.86789761935796
2018,biomass_forecast,105,0,147.69424642364095
2018,biomass_forecast,106,0,120.5943119937015
2018,biomass_forecast,107,0,71.19439477992228
2018,biomass_forecast,108,0,6.544642502007305
2018,biomass_forecast,109,0,12.11143599018658
2018,biomass_forecast,110,0,6.3360795748947005
2018,biomass_forecast,111,0,6.333562662424093
2018,biomass_forecast,112,0,7.41570909231387
2018,biomass_forecast,113,0,23.24305163331294
2018,biomass_forecast,114,0,16.944269863983106
2018,biomass_forecast,115,0,1.488958840302276
2018,biomass_forecast,116,0,0.39211034243792586
2018,biomass_forecast,117,0,0.5692792956081995
2018,biomass_forecast,118,0,22.755578641100406
2018,biomass_forecast,119,0,96.2739003489414
2018,biomass_forecast,120,0,82.87507824836516
2018,biomass_forecast,121,0,104.84303738050352
2018,biomass_forecast,122,0,163.05069796223057
2018,biomass_forecast,123,0,129.33128736864535
2018,biomass_forecast,124,0,143.19207497115298
2018,biomass_forecast,125,0,128.55214686280365
2018,biomass_forecast,126,0,135.1397980596809
2018,biomass_forecast,127,0,120.85732919239285
2018,biomass_forecast,128,0,127.44020289003224
2018,biomass_forecast,129,0,160.44527029298516
2018,biomass_forecast,130,0,156.61462229253667
2018,biomass_forecast,131,0,146.85140798125445
2018,biomass_forecast,132,0,122.48864219915102
2018,biomass_forecast,133,0,125.01171692441741
2018,biomass_forecast,134,0,35.33978783837745
2018,biomass_forecast,135,0,47.073712108236734
2018,biomass_forecast,136,0,25.387062634660786
2018,biomass_forecast,137,0,6.164333450493716
2018,biomass_forecast,138,0,24.20189170594645
2018,biomass_forecast,139,0,39.469538451489484
2018,biomass_forecast,140,0,8.668531490214006
2018,biomass_forecast,141,0,1.2880729401469504
2018,biomass_forecast,142,0,0.7364752698314998
2018,biomass_forecast,143,0,30.34095936815949
2018,biomass_forecast,144,0,86.97016431822853
2018,biomass_forecast,145,0,110.93246290137951
2018,biomass_forecast,146,0,120.09855774762906
2018,biomass_forecast,147,0,155.34814412915742
2018,biomass_forecast,148,0,105.44666932415191
2018,biomass_forecast,149,0,130.51026261933472
2018,biomass_forecast,150,0,133.3011966448457
2018,biomass_forecast,151,0,126.7681322967093
2018,biomass_forecast,152,0,100.72447442001865
2018,biomass_forecast,153,0,142.22960729024237
2018,biomass_forecast,154,0,160.44416930537497
2018,biomass_forecast,155,0,165.77562472403508
2018,biomass_forecast,156,0,144.39963775495715
2018,biomass_forecast,157,0,143.8053226116118
2018,biomass_forecast,158,0,151.33008610834045
2018,biomass_forecast,159,0,104.67752685441867
2018,biomass_forecast,160,0,52.809132660442245
2018,biomass_forecast,161,0,13.79953288283283
2018,biomass_forecast,162,0,9.4215087888241
2018,biomass_forecast,163,0,60.63105931970061
2018,biomass_forecast,164,0,181.02450950551432
2018,biomass_forecast,165,0,64.23603118179693
2018,biomass_forecast,166,0,23.49169009146787
2018,biomass_forecast,167,0,0.4539260368085748
2018,biomass_forecast,168,0,0.557695285995475
2018,biomass_forecast,169,0,15.370221027710855
2018,biomass_forecast,170,0,58.04312001673259
2018,biomass_forecast,171,0,77.97040639107428
2018,biomass_forecast,172,0,88.65037473576778
2018,biomass_forecast,173,0,127.66742522696951
2018,biomass_forecast,174,0,125.07676012133923
2018,biomass_forecast,175,0,121.31620718999031
2018,biomass_forecast,176,0,117.53733904330977
2018,biomass_forecast,177,0,112.00117159158538
2018,biomass_forecast,178,0,141.12890250791912
2018,biomass_forecast,179,0,154.81403098131128
2018,biomass_forecast,180,0,223.6260429450819
2018,biomass_forecast,181,0,179.81486034039685
2018,biomass_forecast,182,0,97.6807677476117
2018,biomass_forecast,183,0,106.97912219420475
2018,biomass_forecast,184,0,92.77566301261389
2018,biomass_forecast,185,0,78.71791886527977
2018,biomass_forecast,186,0,88.45696835659639
2018,biomass_forecast,187,0,48.95870439788241
2018,biomass_forecast,188,0,9.942709918777119
2018,biomass_forecast,189,0,62.01446821290205
2018,biomass_forecast,190,0,178.05229277617872
2018,biomass_forecast,191,0,144.33854809370908
2018,biomass_forecast,192,0,50.437138157139074
2018,biomass_forecast,193,0,18.12014751679233
2018,biomass_forecast,194,0,2.690236354242628
2018,biomass_forecast,195,0,2.7347074687848787
2018,biomass_forecast,196,0,0.6313027173470492
2018,biomass_forecast,197,0,2.07496039743476
2018,biomass_forecast,198,0,4.089111304947191
2018,biomass_forecast,199,0,8.040792145692466
2018,biomass_forecast,200,0,20.953443479558914
2018,biomass_forecast,201,0,19.70815056521998
2018,biomass_forecast,202,0,8.889340519524955
2018,biomass_forecast,203,0,0.38533734199987557
2018,biomass_forecast,204,0,0.3881023248969254
2018,biomass_forecast,205,0,0.38194069204565184
2018,biomass_forecast,206,0,0.5152599503230753
2018,biomass_forecast,207,0,1.8384491364319842
2018,biomass_forecast,208,0,69.84092739456986
2018,biomass_forecast,209,0,68.50995996067498
2018,biomass_forecast,210,0,71.09616081924875
2018,biomass_forecast,211,0,98.22336019197792
2018,biomass_forecast,212,0,259.1395661982159
2018,biomass_forecast,213,0,150.83939716427608
2018,biomass_forecast,214,0,105.77388542090587
2018,biomass_forecast,215,0,69.77216467843233
2018,biomass_forecast,216,0,142.9073320454797
2018,biomass_forecast,217,0,152.92642983173468
2018,biomass_forecast,218,0,180.93365468727066
2018,biomass_forecast,219,0,225.85662551060543
2018,biomass_forecast,220,0,179.8508713130732
2018,biomass_forecast,221,0,164.6390151779159
2018,biomass_forecast,222,0,140.22603709093292
2018,biomass_forecast,223,0,148.18135790299826
2018,biomass_forecast,224,0,154.89269173535402
2018,biomass_forecast,225,0,236.74180700155077
2018,biomass_forecast,226,0,113.08443893920395
2018,biomass_forecast,227,0,89.48074755084184
2018,biomass_forecast,228,0,149.85049221182865
2018,biomass_forecast,229,0,247.43839100762787
2018,biomass_forecast,230,0,248.54492420369834
2018,biomass_forecast,231,0,74.50189034440254
2018,biomass_forecast,232,0,16.852446607664703
2018,biomass_forecast,233,0,23.373947714707064
2018,biomass_forecast,234,0,23.743113569458917
2018,biomass_forecast,235,0,1.2845299028290762
2018,biomass_forecast,236,0,18.5575364264335
2018,biomass_forecast,237,0,25.84609231672353
2018,biomass_forecast,238,0,20.12078001968383
2018,biomass_forecast,239,0,15.721252462045173
2018,biomass_forecast,240,0,24.595237905572304
2018,biomass_forecast,241,0,110.34976090942502
2018,biomass_forecast,242,0,77.92802072876081
2018,biomass_forecast,243,0,12.963311913459359
2018,biomass_forecast,244,0,6.539586185754692
2018,biomass_forecast,245,0,0.41773222713127434
2018,biomass_forecast,246,0,4.943823825386151
2018,biomass_forecast,247,0,4.6890464985681115
2018,biomass_forecast,248,0,16.1424874955034
2018,biomass_forecast,249,0,90.26442148487088
2018,biomass_forecast,250,0,64.62088427261132
2018,biomass_forecast,251,0,93.04030518254889
2018,biomass_forecast,252,0,163.05669468724247
2018,biomass_forecast,253,0,239.41356427269298
2018,biomass_forecast,254,0,172.25167713119419
2018,biomass_forecast,255,0,99.00764457523645
2018,biomass_forecast,256,0,132.5691037316511
2018,biomass_forecast,257,0,222.30921096605854
2018,biomass_forecast,258,0,179.03926448376197
2018,biomass_forecast,259,0,168.17957624586762
2018,biomass_forecast,260,0,213.97919274504196
2018,biomass_forecast,261,0,218.19137654478618
2018,biomass_forecast,262,0,181.42551582745344
2018,biomass_forecast,263,0,175.6957666835327
2018,biomass_forecast,264,0,139.82168527175395
2018,biomass_forecast,265,0,169.10729947307806
2018,biomass_forecast,266,0,218.82648649875972
2018,biomass_forecast,267,0,156.093061666689
2018,biomass_forecast,268,0,207.32091264294263
2018,biomass_forecast,269,0,207.63645541113684
2018,biomass_forecast,270,0,169.22341282101925
2018,biomass_forecast,271,0,211.85900340400275
2018,biomass_forecast,272,0,163.47936579354524
2018,biomass_forecast,273,0,43.36828660405067
2018,biomass_forecast,274,0,66.57478404220242
2018,biomass_forecast,275,0,8.56214383275743
2018,biomass_forecast,276,0,0.37605788707585097
2018,biomass_forecast,277,0,5.169741986498186
2018,biomass_forecast,278,0,19.414295003121495
2018,biomass_forecast,279,0,2.809732659488255
2018,biomass_forecast,280,0,0.4419273028366246
2018,biomass_forecast,281,0,0.3782324469383259
2018,biomass_forecast,282,0,11.772195362182268
2018,biomass_forecast,283,0,36.86468778240381
2018,biomass_forecast,284,0,14.793890094318119
2018,biomass_forecast,285,0,1.995834202488329
2018,biomass_forecast,286,0,12.331415723542111
2018,biomass_forecast,287,0,31.364634182754724
2018,biomass_forecast,288,0,14.157347459838432
2018,biomass_forecast,289,0,51.67860907865609
2018,biomass_forecast,290,0,13.06942122969097
2018,biomass_forecast,291,0,45.909720991818745
2018,biomass_forecast,292,0,104.80670834411423
2018,biomass_forecast,293,0,132.84402305146955
2018,biomass_forecast,294,0,170.78613379566698
2018,biomass_forecast,295,0,178.75460035463414
2018,biomass_forecast,296,0,263.27241130573356
2018,biomass_forecast,297,0,205.13449337625218
2018,biomass_forecast,298,0,252.3997105457405
2018,biomass_forecast,299,0,259.58892390070184
2018,biomass_forecast,300,0,274.7433869426032
2018,biomass_forecast,301,0,281.0228326271843
2018,biomass_forecast,302,0,190.50043587309253
2018,biomass_forecast,303,0,182.51437470747751
2018,biomass_forecast,304,0,179.8837542812681
2018,biomass_forecast,305,0,213.1324710259702
2018,biomass_forecast,306,0,236.4641225142616
2018,biomass_forecast,307,0,238.315692563932
2018,biomass_forecast,308,0,179.759412732167
2018,biomass_forecast,309,0,314.5110858454596
2018,biomass_forecast,310,0,221.5336494229509
2018,biomass_forecast,311,0,151.99915149449401
2018,biomass_forecast,312,0,75.61897704438441
2018,biomass_forecast,313,0,131.86436173352072
2018,biomass_forecast,314,0,121.79442490854854
2018,biomass_forecast,315,0,15.744205546457408
2018,biomass_forecast,316,0,2.3822025565154803
2018,biomass_forecast,317,0,7.677990424576281
2018,biomass_forecast,318,0,7.156995477281444
2018,biomass_forecast,319,0,13.813833716839065
2018,biomass_forecast,320,0,15.621160558004181
2018,biomass_forecast,321,0,3.9870916308430457
2018,biomass_forecast,322,0,23.47513688397999
2018,biomass_forecast,323,0,106.05291369405612
2018,biomass_forecast,324,0,82.20492720670102
2018,biomass_forecast,325,0,30.795433228462237
2018,biomass_forecast,326,0,3.2774711086409622
2018,biomass_forecast,327,0,0.3897609750301755
2018,biomass_forecast,328,0,1.109454873185274
2018,biomass_forecast,329,0,0.716313764602525
2018,biomass_forecast,330,0,0.5028219332049002
2018,biomass_forecast,331,0,7.409317742882634
2018,biomass_forecast,332,0,12.487056972677484
2018,biomass_forecast,333,0,67.52990193957851
2018,biomass_forecast,334,0,108.75601000925012
2018,biomass_forecast,335,0,110.86761324619876
2018,biomass_forecast,336,0,184.0809034465156
2018,biomass_forecast,337,0,271.80069395082444
2018,biomass_forecast,338,0,232.1978095289044
2018,biomass_forecast,339,0,213.5777552550655
2018,biomass_forecast,340,0,239.99583009964536
2018,biomass_forecast,341,0,266.9212573059643
2018,biomass_forecast,342,0,241.85374020608413
2018,biomass_forecast,343,0,190.59231534492815
2018,biomass_forecast,344,0,181.7483508428388
2018,biomass_forecast,345,0,190.53015632839575
2018,biomass_forecast,346,0,191.3295315620856
2018,biomass_forecast,347,0,225.47938028263127
2018,biomass_forecast,348,0,243.1868649382908
2018,biomass_forecast,349,0,220.1978436360158
2018,biomass_forecast,350,0,177.08735794386857
2018,biomass_forecast,351,0,276.57421842194856
2018,biomass_forecast,352,0,182.9961890270873
2018,biomass_forecast,353,0,64.02166536370204
2018,biomass_forecast,354,0,46.12200022452234
2018,biomass_forecast,355,0,171.83055477401032
2018,biomass_forecast,356,0,182.0242031891797
2018,biomass_forecast,357,0,39.4935724775058
2018,biomass_forecast,358,0,28.57860688867331
2018,biomass_forecast,359,0,0.47430043061839977
2018,biomass_forecast,360,0,1.3361454081482012
2018,biomass_forecast,361,0,1.2424827245012489
2018,biomass_forecast,362,0,0.9127212668883026
2018,biomass_forecast,363,0,2.1102690777226893
2018,biomass_forecast,364,0,8.980196339061846
2018,biomass_forecast,365,0,11.08970666354748
2018,biomass_forecast,366,0,1.7477795691714495
2018,biomass_forecast,367,0,41.030269144253474
2018,biomass_forecast,368,0,110.86830410625318
2018,biomass_forecast,369,0,67.3691440925651
2018,biomass_forecast,370,0,56.1087355581351
2018,biomass_forecast,371,0,107.32442641070088
2018,biomass_forecast,372,0,35.30300961155781
2018,biomass_forecast,373,0,16.147386771631297
2018,biomass_forecast,374,0,12.850656571449175
2018,biomass_forecast,375,0,26.15725859466799
2018,biomass_forecast,376,0,112.82928270324892
2018,biomass_forecast,377,0,143.11012437720248
2018,biomass_forecast,378,0,162.33888139706778
2018,biomass_forecast,379,0,142.90975563799174
2018,biomass_forecast,380,0,293.84920665437033
2018,biomass_forecast,381,0,231.80858250016382
2018,biomass_forecast,382,0,158.55372223181553
2018,biomass_forecast,383,0,160.51369828271694
2018,biomass_forecast,384,0,142.7142570138441
2018,biomass_forecast,385,0,150.83564977341197
2018,biomass_forecast,386,0,185.04310711382723
2018,biomass_forecast,387,0,137.08525302381668
2018,biomass_forecast,388,0,177.82470624093924
2018,biomass_forecast,389,0,253.13834078533736
2018,biomass_forecast,390,0,214.05088912098532
2018,biomass_forecast,391,0,178.02545750085216
2018,biomass_forecast,392,0,176.9430808101181
2018,biomass_forecast,393,0,167.7097988908205
2018,biomass_forecast,394,0,184.15863127189942
2018,biomass_forecast,395,0,137.6413453991472
2018,biomass_forecast,396,0,203.03531811235064
2018,biomass_forecast,397,0,78.50982711002665
2018,biomass_forecast,398,0,71.94674959230733
2018,biomass_forecast,399,0,139.44529606970212
2018,biomass_forecast,400,0,90.32963683522219
2018,biomass_forecast,401,0,146.8860274550475
2018,biomass_forecast,402,0,38.082464383996026
2018,biomass_forecast,403,0,9.85599237702563
2018,biomass_forecast,404,0,0.7111540818058503
2018,biomass_forecast,405,0,1.8581617319975585
2018,biomass_forecast,406,0,0.40096090231157466
2018,biomass_forecast,407,0,2.174200591326058
2018,biomass_forecast,408,0,2.573736198784683
2018,biomass_forecast,409,0,3.78274942313026
2018,biomass_forecast,410,0,14.513293032049255
2018,biomass_forecast,411,0,9.851956612356439
2018,biomass_forecast,412,0,0.7212606695845002
2018,biomass_forecast,413,0,0.6657851378019491
2018,biomass_forecast,414,0,0.3812981529352515
2018,biomass_forecast,415,0,0.5121219762189753
2018,biomass_forecast,416,0,51.870799965546745
2018,biomass_forecast,417,0,71.09851390705992
2018,biomass_forecast,418,0,83.02626684474268
2018,biomass_forecast,419,0,65.79761205724208
2018,biomass_forecast,420,0,30.79993460132803
2018,biomass_forecast,421,0,70.96041270208741
2018,biomass_forecast,422,0,72.05618936652047
2018,biomass_forecast,423,0,30.455851871821647
2018,biomass_forecast,424,0,4.867828965920898
2018,biomass_forecast,425,0,2.1248171965958913
2018,biomass_forecast,426,0,2.257048755550159
2018,biomass_forecast,427,0,17.87143490707037
2018,biomass_forecast,428,0,96.40648603451712
2018,biomass_forecast,429,0,116.35361383307131
2018,biomass_forecast,430,0,143.75958322609318
2018,biomass_forecast,431,0,173.29717189033036
2018,biomass_forecast,432,0,211.99560499572559
2018,biomass_forecast,433,0,116.36063657030924
2018,biomass_forecast,434,0,106.34392183397046
2018,biomass_forecast,435,0,157.39521448073913
2018,biomass_forecast,436,0,184.93473841837843
2018,biomass_forecast,437,0,214.0342597311755
2018,biomass_forecast,438,0,213.67351198315998
2018,biomass_forecast,439,0,240.0114167295421
2018,biomass_forecast,440,0,232.99757504542407
2018,biomass_forecast,441,0,245.3537309980682
2018,biomass_forecast,442,0,245.20138306841935
2018,biomass_forecast,443,0,168.7251399671689
2018,biomass_forecast,444,0,88.06920762389636
2018,biomass_forecast,445,0,141.02139167777784
2018,biomass_forecast,446,0,215.23007895561017
2018,biomass_forecast,447,0,248.501823854382
2018,biomass_forecast,448,0,131.79787475907952
2018,biomass_forecast,449,0,156.06849652014375
2018,biomass_forecast,450,0,133.76630921950925
2018,biomass_forecast,451,0,119.38625005912131
2018,biomass_forecast,452,0,159.17257296391205
2018,biomass_forecast,453,0,104.47895688061371
2018,biomass_forecast,454,0,77.39379738205143
2018,biomass_forecast,455,0,0.43188531790094986
2018,biomass_forecast,456,0,0.5590067364913245
2018,biomass_forecast,457,0,0.6314105700494252
2018,biomass_forecast,458,0,4.981057255521421
2018,biomass_forecast,459,0,6.032803198518321
2018,biomass_forecast,460,0,17.018129133935638
2018,biomass_forecast,461,0,1.633905661092202
2018,biomass_forecast,462,0,3.774042246897019
2018,biomass_forecast,463,0,49.06376581409489
2018,biomass_forecast,464,0,33.336532833528786
2018,biomass_forecast,465,0,44.88948191602341
2018,biomass_forecast,466,0,63.62388444989713
2018,biomass_forecast,467,0,3.6884714789838746
2018,biomass_forecast,468,0,32.888206247423
2018,biomass_forecast,469,0,4.389967335604784
2018,biomass_forecast,470,0,0.5178613368682498
2018,biomass_forecast,471,0,0.6664618287105246
2018,biomass_forecast,472,0,23.829392670087277
2018,biomass_forecast,473,0,11.193887481105591
2018,biomass_forecast,474,0,25.382146276422276
2018,biomass_forecast,475,0,30.724047891063904
2018,biomass_forecast,476,0,1.939642448268634
2018,biomass_forecast,477,0,17.497156302025413
2018,biomass_forecast,478,0,44.61757496483335
2018,biomass_forecast,479,0,13.67827983259272
2018,biomass_forecast,480,0,1.752179319116697
2018,biomass_forecast,481,0,1.1562784500916996
2018,biomass_forecast,482,0,9.474759855523693
2018,biomass_forecast,483,0,118.89999911233568
2018,biomass_forecast,484,0,265.86120296223044
2018,biomass_forecast,485,0,230.79911220675288
2018,biomass_forecast,486,0,129.3021672766114
2018,biomass_forecast,487,0,303.62043965322647
2018,biomass_forecast,488,0,223.00683123091008
2018,biomass_forecast,489,0,132.60003743466825
2018,biomass_forecast,490,0,157.26013008262842
2018,biomass_forecast,491,0,185.22398668670408
2018,biomass_forecast,492,0,205.33041661443607
2018,biomass_forecast,493,0,243.24061103541007
2018,biomass_forecast,494,0,234.03660947301776
2018,biomass_forecast,495,0,267.3705329753011
2018,biomass_forecast,496,0,223.76764766673287
2018,biomass_forecast,497,0,217.5705501325887
2018,biomass_forecast,498,0,147.6283626317077
2018,biomass_forecast,499,0,169.9177907745717
2018,biomass_forecast,500,0,214.2507037630005
2018,biomass_forecast,501,0,275.54328672339403
2018,biomass_forecast,502,0,253.10159954452382
2018,biomass_forecast,503,0,195.1821298121416
2018,biomass_forecast,504,0,156.43967622244963
2018,biomass_forecast,505,0,95.10130405899928
2018,biomass_forecast,506,0,119.47314142173161
2018,biomass_forecast,507,0,118.3089797635233
2018,biomass_forecast,508,0,148.8943482225724
2018,biomass_forecast,509,0,117.51182330885962
2018,biomass_forecast,510,0,19.04662028344005
2018,biomass_forecast,511,0,12.356222841830244
2018,biomass_forecast,512,0,2.0718678151408594
2018,biomass_forecast,513,0,0.42337283618419974
2018,biomass_forecast,514,0,1.6650416003783004
2018,biomass_forecast,515,0,4.624821192602954
2018,biomass_forecast,516,0,10.321079224406596
2018,biomass_forecast,517,0,0.4355009732227998
2018,biomass_forecast,518,0,7.092527514329224
2018,biomass_forecast,519,0,19.397541613125043
2018,biomass_forecast,520,0,24.02508873540696
2018,biomass_forecast,521,0,12.685715369390318
2018,biomass_forecast,522,0,0.712645815585925
2018,biomass_forecast,523,0,0.3766686007241761
2018,biomass_forecast,524,0,0.526496139815625
2018,biomass_forecast,525,0,2.867712463823729
2018,biomass_forecast,526,0,34.382087056385494
2018,biomass_forecast,527,0,47.46724216457612
2018,biomass_forecast,528,0,3.7787596746672887
2018,biomass_forecast,529,0,45.24999030837194
2018,biomass_forecast,530,0,16.82744217402003
2018,biomass_forecast,531,0,17.418241332215622
2018,biomass_forecast,532,0,30.67795919711699
2018,biomass_forecast,533,0,106.87529890562759
2018,biomass_forecast,534,0,32.02478243201773
2018,biomass_forecast,535,0,37.59021753528091
2018,biomass_forecast,536,0,78.08319692861807
2018,biomass_forecast,537,0,60.00737139003291
2018,biomass_forecast,538,0,12.518811305033918
2018,biomass_forecast,539,0,2.7516897853721
2018,biomass_forecast,540,0,33.07713591067773
2018,biomass_forecast,541,0,26.04859353533633
2018,biomass_forecast,542,0,0.45007766906639946
2018,biomass_forecast,543,0,15.349343524052829
2018,biomass_forecast,544,0,213.5482050261097
2018,biomass_forecast,545,0,217.7613887435047
2018,biomass_forecast,546,0,374.18618001026573
2018,biomass_forecast,547,0,378.53697335865485
2018,biomass_forecast,548,0,214.971862125744
2018,biomass_forecast,549,0,180.85560005267888
2018,biomass_forecast,550,0,194.30444085691775
2018,biomass_forecast,551,0,216.69553653602108
2018,biomass_forecast,552,0,185.63077975328017
2018,biomass_forecast,553,0,199.97193352756528
2018,biomass_forecast,554,0,251.37973886339492
2018,biomass_forecast,555,0,252.3975329232119
2018,biomass_forecast,556,0,199.42978147804092
2018,biomass_forecast,557,0,160.8941339202882
2018,biomass_forecast,558,0,183.6725754059009
2018,biomass_forecast,559,0,223.11908301836556
2018,biomass_forecast,560,0,244.90870890195612
2018,biomass_forecast,561,0,229.62135745513342
2018,biomass_forecast,562,0,263.82550441913304
2018,biomass_forecast,563,0,169.1503578243922
2018,biomass_forecast,564,0,183.65277252424747
2018,biomass_forecast,565,0,210.3111912957987
2018,biomass_forecast,566,0,127.07471897126021
2018,biomass_forecast,567,0,144.2914875271394
2018,biomass_forecast,568,0,190.48609692859614
2018,biomass_forecast,569,0,92.35501346942901
2018,biomass_forecast,570,0,27.15459769488635
2018,biomass_forecast,571,0,14.229734781154928
2018,biomass_forecast,572,0,5.185249437617525
2018,biomass_forecast,573,0,1.7493458400001
2018,biomass_forecast,574,0,7.458980414817347
2018,biomass_forecast,575,0,12.411867709486927
2018,biomass_forecast,576,0,4.998383240980063
2018,biomass_forecast,577,0,5.938862867417229
2018,biomass_forecast,578,0,39.19363251713613
2018,biomass_forecast,579,0,16.560309573698966
2018,biomass_forecast,580,0,10.816260159531621
2018,biomass_forecast,581,0,8.541848416194856
2018,biomass_forecast,582,0,9.04423518493285
2018,biomass_forecast,583,0,9.55173697206476
2018,biomass_forecast,584,0,0.5166870794556248
2018,biomass_forecast,585,0,3.0626590557709803
2018,biomass_forecast,586,0,3.824122094628111
2018,biomass_forecast,587,0,48.9619304566745
2018,biomass_forecast,588,0,25.835587339606814
2018,biomass_forecast,589,0,65.63920723170693
